YEAR,MONTH,DAY,WIND_U10,WIND_V10,MSLP,BLH,GEOP,TEMP2M,TMAX,TMIN,DEW2M,CLOUD,RAIN,SRAD,EVAP,SOILT1,SOILM1,LAI,HEATWAVE,LAT,LON,DISTRICT
2009,3,16,-0.28900146,5.723877,100728.5,3885.388,2038.4985,309.56396,309.5669,309.37573,275.43677,0.39315796,0,3224960,-9.25E-06,313.4812,0.011283577,0.5058594,0,27,71,Jaisalmer
2009,3,17,1.6951752,0.8275757,100864.56,3270.7996,2038.4985,307.53027,307.19263,306.83667,279.7732,0,0,3194432,-7.99E-06,313.44116,0.010738589,0.5057373,0,27,71,Jaisalmer
2009,3,18,2.8107758,0.19970703,100865.69,2993.1855,2038.4985,308.7146,307.56616,307.21094,278.51733,0,0,3165504,-3.95E-05,314.18262,0.017224852,0.50561523,0,27,71,Jaisalmer
2009,3,19,0.6668854,-0.62687683,100790.94,2309.5088,2038.4985,307.58423,307.30542,306.68896,282.29688,0.125,1.91E-06,3028864,-9.79E-06,315.77612,0.013831187,0.50561523,0,27,71,Jaisalmer
2009,3,20,0.5003052,-0.47912598,100661.44,3081.804,2038.4985,307.24658,307.44946,307.10278,282.3396,0.11795044,0,3133312,-3.40E-05,315.3418,0.016511872,0.50549316,0,27,71,Jaisalmer
2009,3,21,0.21679688,0.7950287,100838.75,3221.3564,2038.4985,306.17603,307.21167,306.86792,280.9165,0.38269043,4.05E-05,2979264,-1.21E-05,312.76245,0.024028126,0.5053711,0,27,71,Jaisalmer
2009,3,22,-0.40751648,-1.571106,100986.125,1587.7063,2038.4985,304.1765,303.49536,302.84668,282.61157,0.09329224,0,3063552,-0.000104348,311.58057,0.023143854,0.5053711,0,27,71,Jaisalmer
2009,3,23,0.37113953,-0.99339294,101051.06,2495.6626,2038.4985,304.5923,304.78735,304.34546,282.66748,0.23556519,0,3088448,-3.49E-05,313.33276,0.016762294,0.505249,0,27,71,Jaisalmer
2009,3,24,5.3151703,1.7398224,100906.75,3146.4265,2038.4985,307.3523,306.7395,306.27588,282.19897,0.20654297,3.53E-05,3143616,-1.05E-05,313.99365,0.015118223,0.50512695,0,27,71,Jaisalmer
2009,3,25,1.3223267,-2.3721008,101155.75,1763.147,2038.4985,303.84473,303.44263,302.6692,284.9956,0.004241943,0,3228928,-2.64E-05,312.80078,0.016974457,0.50512695,0,27,71,Jaisalmer
2009,3,26,2.5287933,3.0167084,100821.19,2479.2178,2038.4985,307.27197,307.30835,306.83496,282.3496,0.8605652,0,2663296,-9.01E-06,313.09668,0.014817655,0.5050049,0,27,71,Jaisalmer
2009,3,27,0.64723206,-0.7704315,100630.56,2194.945,2038.4985,304.88892,304.4712,304.01514,286.8025,0.9008179,9.54E-07,2587200,-1.56E-05,310.4126,0.01568842,0.5048828,0,27,71,Jaisalmer
2009,3,28,-0.9106903,-1.6062317,100869.625,2102.333,2038.4985,303.7644,305.4829,304.88574,286.9497,0.9951782,4.77E-05,3038080,-9.14E-06,312.88208,0.015289549,0.50476074,0,27,71,Jaisalmer
2009,3,29,0.48139954,-4.0972443,100985.375,1247.7146,2038.4985,300.9817,301.83887,301.61523,289.3811,0.9975891,0,2112960,-5.09E-05,309.44263,0.023719952,0.50476074,0,27,71,Jaisalmer
2009,3,30,1.8364563,-2.1172485,101088.25,2024.8428,2038.4985,304.92212,304.82788,304.18652,286.1621,0.34298706,0,3049472,-4.69E-05,313.8396,0.018479917,0.5046387,0,27,71,Jaisalmer
2009,3,31,3.973175,-1.4641266,100825,2511.994,2038.4985,307.78442,307.58105,307.27466,285.64014,1,0,2725120,-1.42E-05,315.6748,0.015245546,0.5045166,0,27,71,Jaisalmer
2009,4,1,7.6046295,-0.86813354,100720.125,3161.0344,2038.4985,309.7373,309.8667,309.71997,279.58813,0.98999023,0,2717568,-1.03E-05,314.01416,0.014524009,0.5045166,0,27,71,Jaisalmer
2009,4,2,8.4487915,4.6760406,100693.06,3674.2053,2038.4985,310.11353,310.09302,309.59058,282.7151,1,0,3155008,-1.01E-05,313.34766,0.013966989,0.50439453,0,27,71,Jaisalmer
2009,4,3,2.7577667,-1.8664398,100905.94,2558.2725,2038.4985,308.09326,308.06738,307.61255,277.63184,0.37716675,0,3212352,-8.71E-06,315.5918,0.013446517,0.50427246,0,27,71,Jaisalmer
2009,4,4,1.1613922,-3.0264435,101011.06,2245.4978,2038.4985,308.38428,307.59595,306.99536,279.89404,0.017242432,0,3021504,-7.97E-06,315.1272,0.012845054,0.50427246,0,27,71,Jaisalmer
2009,4,5,6.01474,3.222992,100860.125,3736.7341,2038.4985,310.3789,310.1931,309.71777,282.60303,0.099090576,8.11E-06,3218688,-1.06E-05,314.8286,0.012381591,0.5041504,0,27,71,Jaisalmer
2009,4,6,7.089691,0.8938904,100697.69,3109.1584,2038.4985,307.07446,307.29443,306.74927,280.26147,0,0,3338496,-2.66E-05,313.16602,0.0148881,0.5040283,0,27,71,Jaisalmer
2009,4,7,1.5578156,4.2615204,100362.06,3074.2844,2038.4985,307.0183,306.80127,306.312,280.688,0.12600708,0,3104064,-9.67E-06,314.36865,0.013427794,0.5040283,0,27,71,Jaisalmer
2009,4,8,4.6153717,-0.5984497,100647.375,2677.3577,2038.4985,302.71948,301.9707,301.20898,281.75635,0.15090942,0,3159296,-3.92E-05,312.14453,0.018128771,0.50390625,0,27,71,Jaisalmer
2009,4,9,-1.342102,-2.1376648,101218.81,2461.2825,2038.4985,304.77075,304.2268,303.68042,276.93433,0,0,3386496,-1.34E-05,314.4441,0.015129205,0.5037842,0,27,71,Jaisalmer
2009,4,10,-0.6208496,-2.5068817,101208.625,1861.6414,2038.4985,306.2444,305.44873,304.89844,277.73706,0,0,3369280,-8.20E-06,314.8352,0.014481235,0.5037842,0,27,71,Jaisalmer
2009,4,11,1.0753326,-0.28405762,100881.44,2219.037,2038.4985,309.7036,308.30908,307.74023,277.96216,0,0,3394240,-1.02E-05,318.14282,0.013767783,0.5036621,0,27,71,Jaisalmer
2009,4,12,0.6023712,1.0169678,100707.875,3439.3477,2038.4985,311.4431,310.64258,310.24414,278.24756,0,0,3372672,-1.33E-05,319.83203,0.013863437,0.50354004,0,27,71,Jaisalmer
2009,4,13,0.74720764,1.4344635,100411.25,3779.2114,2038.4985,313.12427,311.87036,311.42188,277.4668,0,0,3380672,-1.14E-05,320.3557,0.01274148,0.50341797,0,27,71,Jaisalmer
2009,4,14,5.239914,6.0121307,100204.625,3444.4841,2038.4985,312.83984,311.7981,311.47998,280.7561,0.13934326,0,3325120,-1.18E-05,316.84766,0.011924285,0.50341797,0,27,71,Jaisalmer
2009,4,15,3.699936,1.5609894,100464.31,3319.1672,2038.4985,310.21167,309.6184,308.80127,284.2561,0.061828613,2.38E-06,3281984,-9.36E-06,316.8667,0.012953468,0.5032959,0,27,71,Jaisalmer
2009,4,16,-0.8521576,-3.9570312,100663.875,3025.05,2038.4985,308.65308,308.2749,307.93286,282.50195,0.044830322,0,3262272,-2.25E-05,316.08057,0.01628979,0.5031738,0,27,71,Jaisalmer
2009,4,17,0.3262787,-2.8334656,100670.125,2118.3564,2038.4985,309.27515,309.25952,308.71704,269.97168,0,0,3524480,-1.00E-05,318.3313,0.014304716,0.50305176,0,27,71,Jaisalmer
2009,4,18,3.07518,0.64224243,100692.375,2383.821,2038.4985,313.63428,312.5432,311.90015,275.9126,0,0,3417600,-1.13E-05,319.65186,0.013474245,0.5029297,0,27,71,Jaisalmer
2009,4,19,6.0682373,1.5142059,100544.375,3653.641,2038.4985,316.75513,315.69043,315.34058,278.21118,0,0,3407424,-1.31E-05,320.43872,0.012512926,0.5028076,0,27,71,Jaisalmer
2009,4,20,7.3432007,2.636856,100092.44,3935.216,2038.4985,315.5232,314.8562,314.04224,283.01123,0.19296265,0,3309440,-1.21E-05,318.29272,0.011678211,0.5028076,0,27,71,Jaisalmer
2009,4,21,4.051071,-6.69812,100192.875,3230.7214,2038.4985,310.79395,310.89917,310.3755,277.12036,0,0,3488640,-1.26E-05,316.29614,0.010904279,0.5025635,0,27,71,Jaisalmer
2009,4,22,4.844879,-2.1913147,100598.125,3758.59,2038.4985,310.1704,310.1089,309.7544,273.1184,0,0,3570432,-1.30E-05,317.36816,0.013620798,0.5024414,0,27,71,Jaisalmer
2009,4,23,4.4781647,2.8008575,100686.25,4041.4834,2038.4985,310.99902,310.86743,310.13867,280.42236,0.21450806,0,3287616,-1.00E-05,317.49292,0.012738999,0.5024414,0,27,71,Jaisalmer
2009,4,24,-1.8698883,-2.8090515,100885.94,3661.4324,2038.4985,310.91895,310.239,309.90552,277.72876,0,0,3460544,-1.00E-05,317.95752,0.012344696,0.50231934,0,27,71,Jaisalmer
2009,4,25,-0.7939148,-3.0557861,101008.125,4201.6445,2038.4985,312.68994,311.59033,311.35547,273.84106,0,0,3510016,-1.07E-05,319.4702,0.01113217,0.50219727,0,27,71,Jaisalmer
2009,4,26,2.1809692,-0.37564087,100909,3405.715,2038.4985,313.92456,313.1577,312.78955,274.1626,0,0,3493696,-1.18E-05,321.26636,0.010195624,0.5020752,0,27,71,Jaisalmer
2009,4,27,4.1809387,1.3166809,100703.875,2870.259,2038.4985,316.73022,315.60547,315.23218,277.4231,0,0,3474240,-2.00E-05,320.31128,0.013313714,0.5019531,0,27,71,Jaisalmer
2009,4,28,4.0446014,1.2178345,100498.25,3856.653,2038.4985,317.7412,317.2727,317.00928,280.2627,0,0,3473152,-1.26E-05,321.60083,0.011596024,0.50183105,1,27,71,Jaisalmer
2009,4,29,2.647766,1.907074,100482.75,4318.5483,2038.4985,317.35864,317.10938,316.72095,277.99048,0.26489258,0,3423808,-1.28E-05,323.73462,0.011527859,0.501709,1,27,71,Jaisalmer
2009,4,30,1.1051788,2.2470398,100378.125,3232.4734,2038.4985,314.9895,315.01123,314.56665,283.10376,0.85183716,0,3400576,-1.20E-05,322.79224,0.010455005,0.5015869,0,27,71,Jaisalmer
2009,5,1,6.1494293,-3.1611633,100373.81,4459.865,2038.4985,315.35254,315.17505,315.04517,280.99634,1,0,2703552,-1.24E-05,319.96826,0.009410549,0.50146484,0,27,71,Jaisalmer
2009,5,2,4.717514,1.2341461,100427.31,4611.9243,2038.4985,315.8777,315.5559,315.24194,280.61353,0.31033325,0,3357632,-1.17E-05,320.80103,0.008725844,0.5013428,0,27,71,Jaisalmer
2009,5,3,3.0007477,6.1720123,100291.81,3937.9,2038.4985,315.67944,315.1538,314.5747,283.2583,0.12908936,1.43E-06,3371584,-1.25E-05,320.41284,0.010874074,0.5013428,0,27,71,Jaisalmer
2009,5,4,0.12245178,1.4607849,100242.06,2054.232,2038.4985,310.40405,310.4807,309.87354,287.4629,0.004241943,0,3399168,-1.06E-05,319.77808,0.011371072,0.5012207,0,27,71,Jaisalmer
2009,5,5,0.5297699,-1.286087,100656.875,2774.9265,2038.4985,309.5918,309.13013,308.76733,284.85815,0.17883301,0,3084992,-3.48E-05,320.38672,0.013767071,0.50109863,0,27,71,Jaisalmer
2009,5,6,-0.13450623,-0.00592041,100854.19,3608.8582,2038.4985,311.21777,311.56958,311.22803,281.0288,0.031829834,0,3409024,-2.45E-05,321.66772,0.01518381,0.50097656,0,27,71,Jaisalmer
2009,5,7,4.480362,0.25639343,100488,4224.875,2038.4985,314.16748,313.49658,312.9873,281.83838,0.2958374,0,3297856,-1.18E-05,320.677,0.013238255,0.5008545,0,27,71,Jaisalmer
2009,5,8,5.703018,5.0390778,100294.81,4179.1646,2038.4985,316.16406,315.62817,315.20825,279.89185,0.08679199,0,3451840,-1.35E-05,319.84058,0.012295898,0.5007324,0,27,71,Jaisalmer
2009,5,9,3.2079163,2.586792,100112.69,2005.54,2038.4985,314.30566,314.57153,313.8628,287.79028,0.9097595,0,3379520,-1.08E-05,320.31958,0.011442609,0.50061035,0,27,71,Jaisalmer
2009,5,10,5.608246,2.8323822,99919.69,1647.8687,2038.4985,313.78516,313.49756,312.60034,291.688,0.002410889,0,3340608,-1.01E-05,320.9856,0.011680368,0.5004883,0,27,71,Jaisalmer
2009,5,11,3.7017975,-2.7292786,99977.44,3117.8884,2038.4985,315.25464,315.083,314.39185,283.04688,0,0,3406400,-1.22E-05,321.94727,0.01151621,0.5003662,0,27,71,Jaisalmer
2009,5,12,3.5653687,0.8854828,100044.69,2453.0383,2038.4985,316.32153,315.29712,314.69775,285.3291,0,0,3394368,-1.17E-05,322.73608,0.010545444,0.5003662,0,27,71,Jaisalmer
2009,5,13,4.2248383,-0.24391174,99831,2635.3442,2038.4985,318.40088,317.5122,317.00513,282.82568,0,0,3417536,-1.32E-05,324.06226,0.009324275,0.5001221,1,27,71,Jaisalmer
2009,5,14,5.9295044,4.4565277,99675.75,1565.4663,2038.4985,316.71753,316.34326,315.54272,290.4912,0,0,3388608,-1.20E-05,321.12988,0.011141513,0.5,1,27,71,Jaisalmer
2009,5,15,5.3004303,5.0316315,99827.875,1495.6096,2038.4985,317.57715,316.37524,315.6543,290.46216,0,0,3410816,-1.21E-05,321.5161,0.010877784,0.5,1,27,71,Jaisalmer
2009,5,16,4.6417236,3.7802124,100014.44,1616.3691,2038.4985,317.6931,316.42114,315.51416,291.09692,0,0,3403456,-1.20E-05,322.23975,0.009983268,0.5,1,27,71,Jaisalmer
2009,5,17,2.4832,4.453079,100213.875,2848.5615,2038.4985,317.50342,316.71436,316.0503,288.9375,0,0,3391808,-1.25E-05,322.9585,0.00938151,0.5,1,27,71,Jaisalmer
2009,5,18,4.7159576,5.54834,100135.19,1534.271,2038.4985,316.89087,316.1482,315.54126,287.49854,0,0,3429248,-1.35E-05,321.68384,0.010054763,0.5,0,27,71,Jaisalmer
2009,5,19,4.7738495,6.9822083,100120.75,1323.5977,2038.4985,315.6399,314.93408,313.9082,288.64233,0,0,3395776,-1.22E-05,319.51562,0.009301201,0.5,0,27,71,Jaisalmer
2009,5,20,3.3729095,4.5161285,99993.125,3194.0242,2038.4985,317.69873,316.58423,315.78394,285.50293,0.10513306,0,3358528,-1.29E-05,321.58154,0.010093693,0.5,1,27,71,Jaisalmer
2009,5,21,3.418991,3.2575226,100081.94,2918.321,2038.4985,316.58862,315.10132,314.25757,279.15845,0.09689331,0,3434112,-1.24E-05,322.09814,0.009102158,0.5,0,27,71,Jaisalmer
2009,5,22,3.3466187,-0.36639404,99920.31,3723.2998,2038.4985,317.12012,316.09497,315.69043,288.28223,0.2538452,0,3107456,-1.24E-05,324.1433,0.01038539,0.5,0,27,71,Jaisalmer
2009,5,23,2.2099915,2.1692047,99767.125,4270.3765,2038.4985,316.35278,315.85205,315.4126,284.1438,0.088775635,0,3222528,-1.24E-05,324.03833,0.011182148,0.5,0,27,71,Jaisalmer
2009,5,24,3.59375,3.080902,99595.56,4085.5527,2038.4985,317.01172,316.3579,315.8877,284.25537,0.17706299,0,3371520,-1.36E-05,323.59717,0.009644922,0.5,1,27,71,Jaisalmer
2009,5,25,6.347885,4.9040527,99456.19,1823.7388,2038.4985,315.72412,315.1123,314.15894,287.20898,0,0,3406208,-1.22E-05,319.85254,0.009486921,0.5,0,27,71,Jaisalmer
2009,5,26,4.6703033,4.6032104,99516.56,1658.5625,2038.4985,314.72803,313.91113,313.05347,292.052,0,0,3353984,-1.17E-05,321.552,0.010569517,0.5,0,27,71,Jaisalmer
2009,5,27,4.4298553,6.324112,99755.81,1243.8325,2038.4985,314.6206,314.3567,313.44727,293.85327,0,0,3338176,-1.07E-05,319.79102,0.01188067,0.5,0,27,71,Jaisalmer
2009,5,28,4.7706757,5.441208,99849.94,1349.8225,2038.4985,314.5952,313.70605,312.80908,293.6765,0,0,3293632,-1.07E-05,319.83594,0.011168707,0.5,0,27,71,Jaisalmer
2009,5,29,4.065262,7.067398,99827.75,1345.853,2038.4985,313.7224,313.39258,312.6277,294.54712,0,0,3293312,-1.03E-05,319.5598,0.011472043,0.5,0,27,71,Jaisalmer
2009,5,30,1.7788696,6.054611,99821.875,1580.8298,2038.4985,312.03882,312.00293,311.22534,294.86694,0,0,3265792,-4.51E-05,319.55933,0.017925046,0.5,0,27,71,Jaisalmer
2009,5,31,1.9819336,6.719742,99898.875,1523.3777,2038.4985,312.34985,311.9895,311.18774,293.6902,0,0,3277504,-1.12E-05,319.55737,0.014050745,0.5,0,27,71,Jaisalmer
2009,6,1,2.5779266,5.9937744,100046,1709.3562,2038.4985,310.688,310.90332,310.1765,293.386,0,0,3262976,-1.07E-05,318.89917,0.013699129,0.5,0,27,71,Jaisalmer
2009,6,2,3.9771423,4.623825,100041.94,1719.8738,2038.4985,311.27856,311.59302,310.80493,294.7588,0.004821777,0,3206912,-1.10E-05,318.70093,0.014682096,0.5,0,27,71,Jaisalmer
2009,6,3,3.9342194,6.2810974,100131.5,1472.9197,2038.4985,312.32104,312.5879,311.75977,294.4646,0,0,3250368,-1.06E-05,318.97314,0.013912361,0.5,0,27,71,Jaisalmer
2009,6,4,6.0712433,5.575165,99808.875,1536.846,2038.4985,313.4121,313.07178,311.98438,293.93408,0,0,3268480,-1.11E-05,318.91602,0.013258148,0.5,0,27,71,Jaisalmer
2009,6,5,6.075821,4.095688,99676.5,1614.4072,2038.4985,312.18115,311.91357,310.97388,292.3269,0,0,3320768,-1.07E-05,317.989,0.012642242,0.5,0,27,71,Jaisalmer
2009,6,6,5.700302,0.668808,99594.875,3151.8054,2038.4985,313.92432,313.53247,313.20654,270.33813,0,0,3535296,-1.58E-05,320.7871,0.011794165,0.5,0,27,71,Jaisalmer
2009,6,7,2.3889618,1.3586273,99679.75,3024.5251,2038.4985,313.7771,313.33472,312.8645,274.59106,0,0,3443328,-1.20E-05,321.45532,0.010873921,0.5,0,27,71,Jaisalmer
2009,6,8,3.100769,2.9314728,99816.81,2796.7139,2038.4985,314.49976,314.0791,313.3474,282.6731,0,0,3390272,-1.19E-05,320.40405,0.009993263,0.5,0,27,71,Jaisalmer
2009,6,9,4.6810303,7.103653,100015.125,1606.3208,2038.4985,313.64087,313.61108,312.6433,291.5952,0,0,3341824,-1.31E-05,318.73926,0.010892473,0.5,0,27,71,Jaisalmer
2009,6,10,5.4199524,6.5490875,99994.81,1396.8376,2038.4985,313.28174,313.2505,312.36304,293.0891,0,0,3275840,-1.83E-05,318.2959,0.015897337,0.5,0,27,71,Jaisalmer
2009,6,11,4.307892,6.411972,99995.81,1481.001,2038.4985,313.6018,312.6438,311.79126,293.2268,0,0,3275008,-1.00E-05,318.21875,0.014617048,0.5,0,27,71,Jaisalmer
2009,6,12,2.8968048,7.3848724,100027.94,1456.6204,2038.4985,313.21045,313.11304,312.33887,293.63232,0,0,3290432,-1.05E-05,318.58423,0.013923217,0.5,0,27,71,Jaisalmer
2009,6,13,3.9121857,8.022018,100107.75,1198.9963,2038.4985,313.36743,312.86694,311.885,294.06885,0,0,3273792,-1.14E-05,318.3955,0.013936363,0.5,0,27,71,Jaisalmer
2009,6,14,4.787323,5.8773956,100111.19,1585.1396,2038.4985,313.0962,312.719,311.7732,290.4707,0.003326416,0,3240320,-9.98E-06,318.60815,0.013363119,0.5,0,27,71,Jaisalmer
2009,6,15,5.038513,3.667694,100012.31,1942.0168,2038.4985,311.24878,310.43237,309.563,290.71802,0.06652832,5.48E-05,3091328,-1.06E-05,318.48022,0.013897784,0.5,0,27,71,Jaisalmer
2009,6,16,1.9908905,2.7933655,100168.56,2197.1475,2038.4985,310.1919,310.24072,309.65796,292.2378,0.22091675,8.11E-06,3040192,-0.000105548,318.2688,0.019584551,0.5,0,27,71,Jaisalmer
2009,6,17,1.655838,2.785263,100185.125,1803.375,2038.4985,307.64282,309.40283,309.00464,294.7666,0.21817017,0.000163078,2953728,-0.000245917,315.56958,0.039810367,0.5,0,27,71,Jaisalmer
2009,6,18,2.5987244,2.6520386,100096.625,2561.5413,2038.4985,312.4734,311.89502,311.43896,290.48145,0.097595215,1.81E-05,3212288,-0.00010286,318.39453,0.021097,0.5,0,27,71,Jaisalmer
2009,6,19,3.2201233,4.60437,99988,2751.1008,2038.4985,313.50586,313.87744,313.26367,286.13525,0.16098022,0,3241664,-3.92E-05,319.64453,0.016341869,0.5,0,27,71,Jaisalmer
2009,6,20,2.127533,3.09758,99971.81,3524.446,2038.4985,315.1184,314.92725,314.28125,286.75195,0.26080322,0,3162176,-1.15E-05,320.9685,0.014561702,0.5,0,27,71,Jaisalmer
2009,6,21,2.9304962,4.528351,99963.81,1662.3162,2038.4985,314.1411,313.8518,313.0852,289.87793,0,0,3257984,-1.09E-05,320.08325,0.013687585,0.5,0,27,71,Jaisalmer
2009,6,22,3.9346619,5.5536194,99963.875,1390.7034,2038.4985,312.8164,312.7705,311.9353,291.7356,0,0,3262784,-1.23E-05,318.90503,0.013998088,0.5,0,27,71,Jaisalmer
2009,6,23,2.8220062,6.3426514,99935.875,1430.1345,2038.4985,311.67993,311.5498,311.1377,289.4917,0.97998047,0,1790528,-8.32E-06,319.21704,0.01326878,0.5,0,27,71,Jaisalmer
2009,6,24,1.4649048,3.2059937,100026.06,1367.577,2038.4985,311.29053,311.27954,310.54224,294.73877,0.51364136,0.000171185,3103296,-2.69E-05,319.8401,0.015214149,0.5,0,27,71,Jaisalmer
2009,6,25,0.8610382,2.6720886,99938.5,2088.9592,2038.4985,312.03223,311.21338,310.68677,295.29517,0.0826416,1.05E-05,3101760,-0.000145325,319.479,0.024861943,0.5,0,27,71,Jaisalmer
2009,6,26,0.6699219,2.5621185,99855.44,1996.7898,2038.4985,312.00244,311.3291,310.76587,295.1277,0.4050293,3.91E-05,3041536,-3.79E-05,321.48096,0.016766641,0.5,0,27,71,Jaisalmer
2009,6,27,3.0444489,4.420212,99707.81,1957.9321,2038.4985,313.1338,312.34424,311.65112,295.85645,0.12606812,1.62E-05,3053824,-1.05E-05,320.8308,0.015024595,0.5,0,27,71,Jaisalmer
2009,6,28,3.1501007,6.034378,99640.75,1674.0059,2038.4985,312.67163,312.62573,311.98682,296.18115,0.4440918,0,3131392,-9.95E-06,319.9568,0.014862284,0.5,0,27,71,Jaisalmer
2009,6,29,3.7859192,7.5621185,99615.19,1719.6499,2038.4985,312.6621,312.5625,311.86304,295.78076,0.98999023,0,3109888,-9.63E-06,319.38745,0.01419057,0.5,0,27,71,Jaisalmer
2009,6,30,4.047119,8.145554,99604.125,1765.685,2038.4985,311.9226,311.97632,311.2517,296.11987,0.4338684,0,3103872,-9.33E-06,318.19092,0.013596602,0.5,0,27,71,Jaisalmer
2010,3,1,5.2047577,0.37208557,100980.94,1694.8079,2038.4985,306.6194,306.2444,305.4873,285.85156,0,0,2945728,-5.07E-06,311.1814,0.011666112,0.50598145,0,27,71,Jaisalmer
2010,3,2,-0.9673157,-1.0697479,100996.125,2529.42,2038.4985,305.86597,306.09058,305.8213,285.40576,0.94332886,0,2766528,-5.58E-06,313.1587,0.011048298,0.50598145,0,27,71,Jaisalmer
2010,3,3,5.070343,1.7300568,100653.125,2473.483,2038.4985,307.10815,305.82397,305.07373,283.9934,0.4684143,0,2616832,-4.94E-06,312.2727,0.01031296,0.50598145,0,27,71,Jaisalmer
2010,3,4,5.0521545,-0.36297607,100742.25,1586.7605,2038.4985,301.99365,302.47534,301.8186,288.6792,0.5579834,3.81E-06,2783936,-4.14E-06,309.49805,0.013303038,0.50598145,0,27,71,Jaisalmer
2010,3,5,-0.8695221,1.8018036,100996.81,2410.5408,2038.4985,303.3523,303.3269,302.91675,285.0122,0.45169067,0,2489472,-4.60E-06,311.4812,0.012354955,0.50598145,0,27,71,Jaisalmer
2010,3,6,4.352112,1.5267181,100938.625,2495.1997,2038.4985,303.63306,303.38403,302.8435,282.29443,0.12722778,0,2880256,-5.62E-06,311.90063,0.011046235,0.50598145,0,27,71,Jaisalmer
2010,3,7,-1.1203766,-2.4779053,101473.5,2005.4736,2038.4985,301.9458,301.89258,301.2954,282.43848,0,0,3046720,-1.38E-05,309.3296,0.014533121,0.50598145,0,27,71,Jaisalmer
2010,3,8,2.9710083,-2.3156586,101458,2178.1738,2038.4985,303.70532,303.5813,302.92236,278.2036,0,0,3093248,-6.32E-06,312.04004,0.010983374,0.50598145,0,27,71,Jaisalmer
2010,3,9,1.3023529,-0.47802734,101419.625,2507.162,2038.4985,305.7837,305.15503,304.6416,274.97778,0,0,3107712,-6.40E-06,314.43896,0.009748109,0.50598145,0,27,71,Jaisalmer
2010,3,10,0.74632263,-0.53871155,101449.94,2591.8076,2038.4985,307.1599,306.55225,306.1338,273.81274,0,0,3147456,-6.84E-06,314.76245,0.011960212,0.50598145,0,27,71,Jaisalmer
2010,3,11,1.9450531,-0.59635925,101400.94,2943.539,2038.4985,308.6355,307.75977,307.36255,272.6548,0,0,3168320,-6.98E-06,315.84863,0.010917518,0.50598145,0,27,71,Jaisalmer
2010,3,12,4.6706696,-0.7421417,101390.31,3199.8608,2038.4985,309.74414,309.4358,309.00513,272.65918,0,0,3160704,-4.06E-05,314.75244,0.018497597,0.50598145,0,27,71,Jaisalmer
2010,3,13,4.2573395,0.606781,101123.25,3577.1006,2038.4985,311.64795,310.6006,309.96216,274.30347,0,0,3151360,-1.46E-05,315.73584,0.01583188,0.50598145,0,27,71,Jaisalmer
2010,3,14,3.7736359,-1.9571533,100799.875,2940.658,2038.4985,310.2898,310.04224,309.48267,278.281,0,0,3148224,-7.39E-06,316.54712,0.014439926,0.50598145,0,27,71,Jaisalmer
2010,3,15,3.4719238,-0.44638062,100707.69,2530.9868,2038.4985,311.80298,311.01074,310.42578,277.33032,0,0,3171584,-7.66E-06,317.37964,0.01357103,0.5058594,0,27,71,Jaisalmer
2010,3,16,1.5825195,-0.11784363,100811.19,2866.9873,2038.4985,312.2998,311.7876,311.38208,275.54663,0,0,3185088,-8.40E-06,319.39478,0.012608327,0.5058594,0,27,71,Jaisalmer
2010,3,17,-1.2703247,-3.8641815,101154.81,2992.3528,2038.4985,311.70435,311.53052,310.60303,280.26733,0,0,3157760,-8.08E-06,317.7517,0.011602819,0.5057373,0,27,71,Jaisalmer
2010,3,18,-1.0775452,-3.745697,101424.625,2706.8198,2038.4985,311.92358,311.55542,311.16187,279.95264,0,0,3182272,-8.01E-06,318.0996,0.010642055,0.50561523,0,27,71,Jaisalmer
2010,3,19,0.97114563,-1.2370453,101207.75,2757.0225,2038.4985,312.21948,311.1631,310.66235,278.42578,0,0,3218624,-8.70E-06,319.979,0.0096302,0.50561523,0,27,71,Jaisalmer
2010,3,20,2.9624176,1.5702515,100863.44,2830.4895,2038.4985,313.84668,313.0359,312.5598,277.11084,0,0,3262592,-8.66E-06,318.7251,0.009591263,0.50549316,0,27,71,Jaisalmer
2010,3,21,4.186264,4.9570923,100666.625,3195.7646,2038.4985,313.79248,313.53955,313.23267,278.22876,0,0,3250112,-1.08E-05,317.78955,0.01466259,0.5053711,0,27,71,Jaisalmer
2010,3,22,3.2012482,2.7668,100199.69,2214.517,2038.4985,312.81226,311.50635,310.60352,280.7959,0.031707764,0,3274176,-7.81E-06,316.5603,0.013629895,0.5053711,0,27,71,Jaisalmer
2010,3,23,5.572693,3.5363312,100105.44,2095.2544,2038.4985,312.14185,311.25415,310.2976,278.86865,0,0,3286208,-8.85E-06,315.87207,0.012773893,0.505249,0,27,71,Jaisalmer
2010,3,24,2.642517,1.8716736,100345.31,2689.1055,2038.4985,310.74854,310.50464,310.1267,279.17505,0.29067993,0,3230272,-1.11E-05,318.2168,0.014821008,0.50512695,0,27,71,Jaisalmer
2010,3,25,3.052765,1.486206,100397.25,3339.5154,2038.4985,310.9834,310.66162,310.13208,283.52344,0.11779785,0,3200256,-8.24E-06,318.76978,0.013640154,0.50512695,0,27,71,Jaisalmer
2010,3,26,2.246811,3.4861603,100489,3049.2295,2038.4985,310.71167,310.28662,309.92358,279.46704,0,0,3253312,-8.26E-06,318.0149,0.012490656,0.5050049,0,27,71,Jaisalmer
